Product Supplier ID,Product Category,Supplier Office,Product Description,Contact Name,Company,Address 1,Address 2,City,Prov/State,Zip/Postal,Country,Phone,Fax,Email,Web,Represents,Affiliation
2576,200,1,ATTRACTIONS,Francine Labelle,ROY THOMSON HALL,60 Simcoe St, ,Toronto,ON,M5J 2H5, ,4165934822,4165934224, , , , 
2577,150,1,AIRLINES,Mr. Denabdelgalil Chaok,ROYAL AIR MAROC,1001 De Maisonneuve W,Suite 440,Montreal,PQ,H3A 3C8, ,5142851687,5142851878, , , , 
2578,200,1,ATTRACTIONS, ,ROYAL ALEXANDRA THEATRE,260 King St W, ,Toronto,ON,M5V 1H9, ,4168723333,4165937759, ,http://www.royalalexandratheatre.com/, , 
2579,200,1,ATTRACTIONS, ,ROYAL BRITISH COLUMBIA MUSEUM,675 Belleville St, ,Victoria,BC,V8W 9W2, ,2503873701,, , , , 
2584,150,1,AIRLINES,Omar Kamal,ROYAL JORDANIAN,1801 McGill College,Suite 1050,Montreal,PQ,H3A 2N4, ,5142881655,5142887572, , , ,ACTA
2588,200,1,ATTRACTIONS,Josee Dimson,ROYAL ONTARIO MUSEUM,Functions Office,100 Queens Park,Toronto,ON,M5S 2C6, ,4165865549,4165865876, ,http://www.rom.on.ca, ,PGY
2592,500,1,TOUR OPERATORS/WHOLESALES,Audrey Johnston,ROYAL TRAVEL AND TOURS CANADA LTD,1470 Hurontario St, ,Mississauga,ON,L5G 3H4, ,9052742597,9052742599, , , ,PGY
2598,350,1,HOTEL REPS & CHAINS IN CANADA,Karen Kernaghan,RSVP HAWAII,1575 W Georgia St, ,Vancouver,BC,V6G 2V3, ,6046829566,6046877787,res@rsvphawaii.com,http://www.rsvphawaii.com, ,ACTAPGY
2603,500,1,TOUR OPERATORS/WHOLESALES,Maurice Saad,NORTH WEST TOURS,10016-156 St, ,Edmonton,AB,T5P 4J7, ,7804838334,7804838559,nwtravel@compusmart.ab.ca, , ,PGY
2612,500,1,TOUR OPERATORS/WHOLESALES,Frank Huang,SAFEWAY TOURS,30 Carlton St, ,Toronto,ON,M5B 2E9, ,4165930593,4165970887, , , ,PGY
2619,200,1,ATTRACTIONS,Lavraine Gagnon,SAINT-FELICIEN ZOO AND NATURE PARK,2230 boul. du Jardin, ,Saint Felicien,PQ,G8K 2P8, ,4186790543,4186793647, ,http://www.d4m.com/zoosauvage, , 
2623,350,1,HOTEL REPS & CHAINS IN CANADA,Gary C. Sadler,UNIQUE VACATIONS (CANADA) INC.,4211 Yonge St,Suite 320,Toronto (North York),ON,M2P 2A9, ,4162230028,4162233306, , , ,ACTA
2623,351,1,HOTEL REPS & CHAINS IN CANADA, ,SANDALS AND BEACHES RESORTS, , , , , , ,,, , ,UNIQUE VACATIONS (CANADA) INC.,ACTA
2623,500,1,TOUR OPERATORS/WHOLESALES,Gary C. Sadler,UNIQUE VACATIONS (CANADA) INC.,4211 Yonge St,Suite 320,Toronto (North York),ON,M2P 2A9, ,4162230028,4162233306, , , ,ACTA
2626,350,1,HOTEL REPS & CHAINS IN CANADA,Andrea Gaglardi,SANDMAN HOTELS & INN,310-1755 W Broadway, ,Vancouver,BC,V6J 4S5, ,6047306600,6047304645,andrea@npl.ca,http://www.sandman.ca, ,PGY
2635,500,1,TOUR OPERATORS/WHOLESALES,Orlando Medeiros,SATA EXPRESS,517 College St,Suite 215,Toronto,ON,M6G 1A8, ,4165157188,4165150106, , , ,PGY
2637,150,1,AIRLINES,Kevin Hansen,SAUDI ARABIAN AIRLINES,2225 Sheppard Ave E,Suite 902,Toronto (North York),ON,M2J 5C2, ,4164929282,4164920870, , , ,PGY
2642,150,1,AIRLINES,Donald J Donohue,SCENIC AIRLINES INC.,2705 Airport Dr, ,North Las Vegas,NV,89032,USA,8006346801,7026383275,res@scenic.com,http://www.scenic.com, ,PGY
2669,350,1,HOTEL REPS & CHAINS IN CANADA,M. Hearn,SELECT GROUP MARKETING (CODE SGM),6 Wolfrey Rd, ,Toronto,ON,M4K 1K8, ,4163226018,4163226040,sgmtoronto@compuserve.com,http://www.sgm-canada.com, ,PGY
2675,300,1,CRUISE LINES,Bob Bates,SEPIK SPIRIT,PO Box 371,Mount Hagen,Papua,NE, ,New Guinea,6755421438,6755422470,travel@pngtours.com,http://www.pngtours.com, , 
2682,300,1,CRUISE LINES,Ash Mukherjee,ESPRIT/SERVICENTRE HOLIDAYS,5945 Airport Rd,Suite 177,Mississauga,ON,L4V 1R9, ,9056733333,9056733327,tscash@aol.com,http://www.espritvacations.com, ,PGY
2682,500,1,TOUR OPERATORS/WHOLESALES,Ash Mukherjee,ESPRIT/SERVICENTRE HOLIDAYS,5945 Airport Rd,Suite 177,Mississauga,ON,L4V 1R9, ,9056733333,9056733327,tscash@aol.com,http://www.espritvacations.com, ,PGY
2682,501,1,TOUR OPERATORS/WHOLESALES, ,CLUBAVANTAGE GROUP TRAVE, , , , , , ,,, ,http://www.espritvacations.com,ESPRIT/SERVICENTRE HOLIDAYS, 
2687,200,1,ATTRACTIONS,Janet Hanna,SHAW FESTIVAL THEATRE,PO Box 774, ,Niagara-on-the-Lake,ON,L0S 1J0, ,9054682172,9054683804,shawadmn@shawfest.com,http://www.shawfest.com/, , 
2691,350,1,HOTEL REPS & CHAINS IN CANADA, ,SHERATON SALES CENTRE TORONTO,123 Queen St W, ,Toronto,ON,M5H 2M9, ,4163611000,, , , ,ACTANEW
2693,350,1,HOTEL REPS & CHAINS IN CANADA,D. Newnham,EMPIRE LANDMARK HOTEL & CONFERENCE CENTRE,1400 Robson St, ,Vancouver,BC,V6G 1B9, ,6046870511,6046872801, ,http://www.asiastandard.com, ,ACTA
2705,100,1,AIRLINE CONSOLIDATORS,Ricky Poon,SILK HOLIDAYS DESTINATION NETWORK INC,4012-4018 Cambie St, ,Vancouver,BC,V5Z 2X8, ,6048790018,6048796180,info@silkholidays.com,http://www.silkholidays.com, ,ACTAPGY
2705,500,1,TOUR OPERATORS/WHOLESALES,Ricky Poon,SILK HOLIDAYS DESTINATION NETWORK INC,4012-4018 Cambie St, ,Vancouver,BC,V5Z 2X8, ,6048790018,6048796180,info@silkholidays.com,http://www.silkholidays.com, ,ACTAPGY
2710,500,1,TOUR OPERATORS/WHOLESALES,Jacquie Niewerth,SUNQUEST VACATIONS,1333 W Broadway,Suite 422,Vancouver,BC,V6H 4C1, ,6047145141,6047145142, , , ,PGY
2714,150,1,AIRLINES,Les Kovacs,SINGAPORE AIRLINES LTD,70 York St,Suite 1660,Toronto,ON,M5J 1S9, ,4168600197,4168600864, ,http://www.singaporeair.com, ,ACTAPGY
2725,500,1,TOUR OPERATORS/WHOLESALES,Sue Henderson,SKYHIGH HOLIDAYS LTD.,301 - 5824 2nd St SW, ,Calgary,AB,T2H 0H2, ,4032537313,4032559492, , , ,ACTAPGY
2727,100,1,AIRLINE CONSOLIDATORS,Jim Cohen,SKYLINK,1027 Yonge St,Suite 101,Toronto,ON,M4W 2K9, ,4169227000,4169221003, , , ,ACTAPGY
2727,500,1,TOUR OPERATORS/WHOLESALES,Jim Cohen,SKYLINK,1027 Yonge St,Suite 101,Toronto,ON,M4W 2K9, ,4169227000,4169221003, , , ,ACTAPGY
2728,200,1,ATTRACTIONS,David Gillies,SKYLON TOWER,5200 Robinson St, ,Niagara Falls,ON,L2G 2A3, ,9053562651,9053568699, ,http://skylon.com, , 
2729,500,1,TOUR OPERATORS/WHOLESALES,Elda Bernardo,SKYMED HOLIDAYS,714 Sargent Ave, ,Winnipeg,MB,R3E 0B2, ,2047831604,2047726146,skyglxy@autobahn.mb.ca,http://www.autobahn.mb.ca/~skyglxy, ,PGY
2735,500,1,TOUR OPERATORS/WHOLESALES,Jirina Skritek,SLOVAKOTOUR INC,644 Queen St W, ,Toronto,ON,M6J 1E4, ,4165055657,4168678657, , , ,PGY
2754,150,1,AIRLINES,Stephen Elmy,SOUTH AFRICAN AIRWAYS,5255 Yonge St,Suite 1500,Toronto,ON,M2N 6P4, ,4165128870,4165128877,toronto@saa-canada.com,http://www.saa-canada.com/, ,PGY
2755,100,1,AIRLINE CONSOLIDATORS,Elena Cugliari,SOUTH AMERICAN TOURS INT'L INC,4800 Dundas St W,Suite 100,Toronto,ON,M9A 1B1, ,4162341905,4162349194,satint@attglobal.net, , ,PGY
2755,500,1,TOUR OPERATORS/WHOLESALES,Elena Cugliari,SOUTH AMERICAN TOURS INT'L INC,4800 Dundas St W,Suite 100,Toronto,ON,M9A 1B1, ,4162341905,4162349194,satint@attglobal.net, , ,PGY
2759,100,1,AIRLINE CONSOLIDATORS,Julio Erhart,SOUTH WIND TOURS LTD.,1235 Bay St,Suite 400,Toronto,ON,M5R 3K4, ,4169214012,4169698916,southwin@ican.net, , , 
2759,350,1,HOTEL REPS & CHAINS IN CANADA,Julio Erhart,SOUTH WIND TOURS LTD.,1235 Bay St,Suite 400,Toronto,ON,M5R 3K4, ,4169214012,4169698916,southwin@ican.net, , , 
2759,351,1,HOTEL REPS & CHAINS IN CANADA,Julio Erhart,HOTEL NETS,1235 Bay St,Suite 400,Toronto,ON,M5R 3K4, ,4169214012,4169698916,southwin@ican.net, ,SOUTH WIND TOURS LTD., 
2759,500,1,TOUR OPERATORS/WHOLESALES,Julio Erhart,SOUTH WIND TOURS LTD.,1235 Bay St,Suite 400,Toronto,ON,M5R 3K4, ,4169214012,4169698916,southwin@ican.net, , , 
2786,300,1,CRUISE LINES,James Clark,ST. LAWRENCE CRUISE LINES INC.,253 Ontario St,Suite 200,Kingston,ON,K7L 2Z4, ,6135498091,6135498410, ,http://www.stlawrencecruiselines.com, ,PGY
2796,500,1,TOUR OPERATORS/WHOLESALES,Ghislaine Bochi,STANDARD TOURS,5719 Monkland, ,Montreal,PQ,H4V 1E7, ,5149310301,5149391552,tours@magnet.ca,http://www.standardtours.com, ,PGY
2824,400,1,MOTOR COACH TOUR OPERATORS,Mela Pascoe,SUN & LEISURE TRAVEL CORP,401 The West Mall,Suite 420,Toronto (Etobicoke),ON,M9C 5J5, ,4166265199,4166200009, , , ,PGY
2824,401,1,MOTOR COACH TOUR OPERATORS, ,CANADIAN TOURS INTERNATIONAL, , , , , , ,,, , ,SUN & LEISURE TRAVEL CORP, 
2824,500,1,TOUR OPERATORS/WHOLESALES,Mela Pascoe,SUN & LEISURE TRAVEL CORP,401 The West Mall,Suite 420,Toronto (Etobicoke),ON,M9C 5J5, ,4166265199,4166200009, , , ,PGY
2827,300,1,CRUISE LINES,Karen Stamps,ROYAL OLYMPIC CRUISES,805 Third Ave, ,New York,NY,10022,USA,2126885463,2126882304, , , ,ACTA
2840,500,1,TOUR OPERATORS/WHOLESALES,Amanda Gill,SUNQUEST VACATIONS LTD.,130 Merton St, ,Toronto,ON,M4S 1A4, ,4164851700,4164853509, ,http://www.sunquest.ca, ,ACTAPGY
2842,100,1,AIRLINE CONSOLIDATORS,Mira Shalaby,SUNRISE TRAVEL GROUP,1151 Dundas St W, ,Mississauga,ON,L5C 1C6, ,9052753331,9052753332,sunrisetravel@on.aibn.com, , ,PGY
2842,500,1,TOUR OPERATORS/WHOLESALES,Mira Shalaby,SUNRISE TRAVEL GROUP,1151 Dundas St W, ,Mississauga,ON,L5C 1C6, ,9052753331,9052753332,sunrisetravel@on.aibn.com, , ,PGY
2851,350,1,HOTEL REPS & CHAINS IN CANADA,Nancy Hay,SUPERCLUBS,9019 Bayview Ave,Suite 2B-191,Richmond Hill,ON,L4B 3M6, ,9057718664,9057718663, , , ,ACTAPGY
2858,100,1,AIRLINE CONSOLIDATORS,Vincent Veerasuntharam,SUVARA TRAVELS CANADA INC,3852 Finch Ave E,Suite 306,Toronto (Scarborough),ON,M1T 3T9, ,4162929465,4162924924,sales@suvara.com,http://www.suvara.com, ,PGY
2858,500,1,TOUR OPERATORS/WHOLESALES,Vincent Veerasuntharam,SUVARA TRAVELS CANADA INC,3852 Finch Ave E,Suite 306,Toronto (Scarborough),ON,M1T 3T9, ,4162929465,4162924924,sales@suvara.com,http://www.suvara.com, ,PGY
2861,150,1,AIRLINES,Sylvie Leduc,SABENA/SWISSAIR,Les Cours Mont Royal,1555 Peel St,Montreal,PQ,H3A 3L8, ,5149545600,5149545619,Sleduc@sairgroup.com, , ,ACTAPGY
2874,150,1,AIRLINES,Alberto Veloso,TAP - AIR PORTUGAL,399 Market St, ,Newark,NJ,7105,USA,8002217370,2013448966, , , ,PGY
2891,150,1,AIRLINES,David Yu,THAI AIRWAYS INT'L PUBLIC CO LTD,40 Dundas St W,Suite 221 #160,Toronto,ON,M5G 2C2, ,4169715181,4169717915, , , ,PGY
2938,250,1,CAR RENTALS,Len Robinson,NATIONAL CAR RENTAL,280 Attwell Dr., ,Toronto (Etobicoke),ON,M9W 5B2, ,4167988802,4167988119, , , ,ACTAPGY
2944,500,1,TOUR OPERATORS/WHOLESALES,Anton Nussbaumer,TITAN TOURS LTD,1033 Bay St,Suite 210,Toronto,ON,M5S 3A5, ,4169252020,4169259624,titantoronto@titantours.com,http://www.titantours.com, ,PGY
2966,100,1,AIRLINE CONSOLIDATORS,Miki Friendly,TOURCAN VACATIONS INC,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com, ,ACTAPGY
2966,300,1,CRUISE LINES,Miki Friendly,TOURCAN VACATIONS INC,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com, ,ACTAPGY
2966,301,1,CRUISE LINES, ,YANGTZE RIVER CRUISES, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,302,1,CRUISE LINES, ,EASTERN & ORIENTAL EXPRESS/ROAD TO MANDALAY CRUISE BURMA, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,303,1,CRUISE LINES, ,STAR CRUISE LINES-SINGAPORE, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,304,1,CRUISE LINES, ,STAR CLIPPER-ASIA-CARIBBEAN-MEDITERRANEAN, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,450,1,RAILROADS,Miki Friendly,TOURCAN VACATIONS INC,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com, ,ACTAPGY
2966,451,1,RAILROADS,Miki Friendly,ROVOS RAIL - SOUTH AFRICA,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,452,1,RAILROADS, ,ROYAL SCOTSMAN, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,453,1,RAILROADS, ,VENICE SIMPLON - ORIENT - EXPRESS - LONDON/VENICE OR V.V. EASTERN & ORI, , , , , , ,,, ,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,454,1,RAILROADS,Miki Friendly,VENICE SIMPLON -- ORIENT EXPRESS - EUROPE EASTERN & ORIENTAL ORIENT EXP,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,455,1,RAILROADS,Miki Friendly,PALACE ON WHEELS - INDIA,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com,TOURCAN VACATIONS INC, 
2966,500,1,TOUR OPERATORS/WHOLESALES,Miki Friendly,TOURCAN VACATIONS INC,255 Duncan Mill Rd,Suite 507,Toronto,ON,M3B 3H9, ,4163910334,4163910986,tourcanvacations@tourcanvacations.com,http://www.tourcanvacations.com, ,ACTAPGY
2987,550,1,TRAVEL INSURANCE,Ron Iverson,TOURIST INSURANCE AGENCY LTD.,PO Box 93104,1111 Davis Dr,Newmarket,ON,L3Y 8K3, ,8006240039,4067525839,tourist@cyberport.net, , ,PGY
2993,500,1,TOUR OPERATORS/WHOLESALES,Christian Guillet,TOURS CHANTECLERC INC.,152 E Notre-Dame St, ,Montreal,PQ,H2Y 3P6, ,5143989535,5143989860,info@tourschanteclerc.com, , ,ACTAPGY
2996,500,1,TOUR OPERATORS/WHOLESALES,Dulcinia Valente,TOURS MONDE LATIN INC,355 Rachel St E,Suite 100,Montreal,PQ,H2W 1E8, ,5142819755,5142816610, , , ,ACTAPGY
2997,500,1,TOUR OPERATORS/WHOLESALES,Lucie Veillet,TOURS MONT-ROYAL,1180 rue Drummond,Bureau 330,Montreal,PQ,H3G 2S1, ,5148715100,5148715140, , , ,ACTANEW
2998,500,1,TOUR OPERATORS/WHOLESALES,Elisabeth Dupuis,ALIOTOURS,1410 Stanley St,Suite 500,Montreal,PQ,H3A 1P8, ,5142871066,5148435680, , , ,ACTA
2998,501,1,TOUR OPERATORS/WHOLESALES,Elisabeth Dupuis,ALIO TOURS DIV. TOURS NEW YORK,1410 Stanley St,Suite 500,Montreal,PQ,H3A 1P8, ,5142871066,5148435680, , ,ALIOTOURS,ACTA
3009,500,1,TOUR OPERATORS/WHOLESALES,Leonor Navia,TRAFALGAR TOURS OF CANADA LTD.,355 Eglinton Ave E 4th, ,Toronto,ON,M4P 1M5, ,4163228468,4163228239, , , ,ACTAPGY
3015,100,1,AIRLINE CONSOLIDATORS,Joaquin Murillo,MEDIAN AVIATION RESOURCES CORP,1751 Richardson St,Suite 6600,Montreal,PQ,H3K 1G6, ,5148448242,5148440921,aviaction@median-aviation.com,http://www.median-aviation.com, ,PGY
3015,101,1,AIRLINE CONSOLIDATORS,Joaquin Murillo,AVIACTION,1751 Richardson St,Suite 6600,Montreal,PQ,H3K 1G6, ,5148448242,5148440921,aviaction@median-aviation.com,http://www.median-aviation.com,MEDIAN AVIATION RESOURCES CORP,PGY
3015,150,1,AIRLINES,Joaquin Murillo,MEDIAN AVIATION RESOURCES CORP,1751 Richardson St,Suite 6600,Montreal,PQ,H3K 1G6, ,5148448242,5148440921,aviaction@median-aviation.com,http://www.median-aviation.com, ,PGY
3015,151,1,AIRLINES,Joaquin Murillo,TRANS WORLD AIRLINES INC. (TWA),1751 Richardson St,Suite 6600,Montreal,PQ,H3K 1G6, ,5148448242,5148440921,aviaction@median-aviation.com,http://www.median-aviation.com,MEDIAN AVIATION RESOURCES CORP,PGY
3015,500,2,TOUR OPERATORS/WHOLESALES,Joaquin Murillo,MEDIAN AVIATION RESOURCES CORP,Airway Centre 1 5955 Airport,Suite 237,Mississauga,ON,L4V 1R9, ,9056778242,9056779394,aviaction@median-aviation.com,http://www.median-aviation.com, ,PGY
3015,501,2,TOUR OPERATORS/WHOLESALES,Joaquin Murillo,AVIACTION,Airway Centre 1 5955 Airport,Suite 237,Mississauga,ON,L4V 1R9, ,9056778242,9056779394,aviaction@median-aviation.com,http://www.median-aviation.com,MEDIAN AVIATION RESOURCES CORP,PGY
3022,400,1,MOTOR COACH TOUR OPERATORS,Carol L Black,TRANSTARIO TOURS,7 Director Crt,Units 101-102,Woodbridge,ON,L4L 4S5, ,9058509494,9057752282, , , , 
3026,500,1,TOUR OPERATORS/WHOLESALES,Michael Anderson,TRAVCOA,112 St. Clair Ave W,Suite 200,Toronto,ON,M4V 2Y3, ,4169299610,4169278741,travcoacanada@on.aibn.com, , ,PGY
3075,100,1,AIRLINE CONSOLIDATORS,Suzanne Szalma,TRAVEL EXPRESSIONS INC.,235 Dixon Rd,Westown Plaza,Toronto,ON,M9P 2M5, ,4162414654,4162414657,travexp@netcom.ca, , ,PGY
3099,550,1,TRAVEL INSURANCE,Annie Yeung,TRAVEL UNDERWRITERS GROUP OF COMPANIES,6081 No 3 Rd,11th Fl,Richmond,BC,V6Y 2B2, ,6042769900,6042769409,mail@travelunderwriters.com, , ,PGY
3102,500,1,TOUR OPERATORS/WHOLESALES,Marion Buchan,TRAVELAIDE PROFESSIONALS,1270 Finch Ave W,Unit 18,Toronto (North York),ON,M3J 3J7, ,4166636753,4166637196,marion.buchan@sympatico.ca, , ,PGY
3103,100,1,AIRLINE CONSOLIDATORS,Paul Kalia,TRAVELAIR,569 Yonge St,Main Fl,Toronto,ON,M4Y 1Z2, ,4169641950,4169647546,trvlair@yahoo.com, , ,PGY
3103,500,1,TOUR OPERATORS/WHOLESALES,Paul Kalia,TRAVELAIR,569 Yonge St,Main Fl,Toronto,ON,M4Y 1Z2, ,4169641950,4169647546,trvlair@yahoo.com, , ,PGY
3115,500,1,TOUR OPERATORS/WHOLESALES,O. Volochkov,TRAVELSPHERE INC,660 Eglinton Ave. E, ,Toronto,ON,M4G 2K2, ,4164887799,416, , , ,PGY
3119,100,1,AIRLINE CONSOLIDATORS,Terri Ronneseth,TREK HOLIDAYS,8412 - 109 St, ,Edmonton,AB,T6G 1E2, ,7804399118,7804335494,adventures@trekholidays.com,http://www.trekholidays.com, ,ACTAPGY
3119,101,1,AIRLINE CONSOLIDATORS,Terri Ronneseth,TREK AIR,8412 - 109 St, ,Edmonton,AB,T6G 1E2, ,7804399118,7804335494,airfares@trekholidays.com,http://www.trekholidays.com,TREK HOLIDAYS,ACTAPGY
3119,500,1,TOUR OPERATORS/WHOLESALES,Terri Ronneseth,TREK HOLIDAYS,8412 - 109 St, ,Edmonton,AB,T6G 1E2, ,7804399118,7804335494,adventures@trekholidays.com,http://www.trekholidays.com, ,ACTAPGY
3119,501,1,TOUR OPERATORS/WHOLESALES, ,KARIBU SAFARIS, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,502,1,TOUR OPERATORS/WHOLESALES, ,PEREGRINE ADVENTURES/GECKO ADVENTURES, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,503,1,TOUR OPERATORS/WHOLESALES, ,EXPLORE WORLDWIDE, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,504,1,TOUR OPERATORS/WHOLESALES, ,DRAGOMAN HOLIDAYS, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,505,1,TOUR OPERATORS/WHOLESALES, ,KIRRA TOURS, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,506,1,TOUR OPERATORS/WHOLESALES, ,IMAGINATIVE TRAVELLER, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3119,507,1,TOUR OPERATORS/WHOLESALES, ,ENCOUNTER OVERLAND, , , , , , ,,, ,http://www.trekholidays.com,TREK HOLIDAYS, 
3121,400,1,MOTOR COACH TOUR OPERATORS,Christine Devlin-Thomps,COACH CANADA,791 Webber Ave,PO Box 1017,Peterborough,ON,K9J 7A5, ,7057486411,7057482452, ,http://www.coachcanada.com, ,ACTAPGY
3212,150,1,AIRLINES,Rebecca Rozario,UNITED AIRLINES,5915 Airport Rd,Suite 205,Mississauga,ON,L4V 1T1, ,8008250220,9056762596, , , ,ACTAPGY
3232,150,1,AIRLINES,Carle Chadillon,US AIRWAYS,155 University Ave,Suite 201,Toronto,ON,M5H 3B7, ,4163681913,4163681370, , , ,PGY
3234,350,1,HOTEL REPS & CHAINS IN CANADA,Barbara Sutman,REZSOLUTIONS INC.,Butterworths Building 2nd Fl,75 Clegg Rd,Markham,ON,L6G 1A1, ,9054799794,9054792826, , , , 
3245,350,1,HOTEL REPS & CHAINS IN CANADA,Allison Holland,VALHALLA COMPANIES LIMITED,1 Valhalla Inn Rd, ,Toronto,ON,M9B 2S9, ,4162392391,4162398764,reservations@valhalla-inn.com,http://www.valhalla-inn.com, ,ACTAPGY
3251,200,1,ATTRACTIONS,M.L. DeCen,VANCOUVER AQUARIUM MARINE SCIENCE CENTRE,PO Box 3232, ,Vancouver,BC,V6B 3X8, ,6046593474,6046593515,information@vanaqua.org,http://www.vanaqua.org, ,PGY
3255,150,1,AIRLINES,Margaret Jacot,VARIG BRAZILIAN AIRLINES,77 Bloor St,Suite 1108,Toronto,ON,M5S 1M2, ,4169269511,4169261536, , , ,PGY
3269,100,1,AIRLINE CONSOLIDATORS,Mary Vecchiarino,VICTOURS INTERNATIONAL,Bldg A 4800 Dufferin St, ,Toronto (North York),ON,M3H 5S9, ,4167366613,4167368533,victravl@idirect.com,http://www.victours-intl.com, ,PGY
3269,500,1,TOUR OPERATORS/WHOLESALES,Mary Vecchiarino,VICTOURS INTERNATIONAL,Bldg A 4800 Dufferin St, ,Toronto (North York),ON,M3H 5S9, ,4167366613,4167368533,victravl@idirect.com,http://www.victours-intl.com, ,PGY
3273,350,1,HOTEL REPS & CHAINS IN CANADA,Vicky Alberto,VIP INTERNATIONAL,727-7th Ave SW,5th Fl,Calgary,AB,T2P 0Z5, ,4032693566,4032612046,info@vipintcorp.com, , ,PGY
3273,351,1,HOTEL REPS & CHAINS IN CANADA,Kelly Blake,ALL SUITES INTERNATIONAL,727-7th Ave SW,5th Fl,Calgary,AB,T2P 0Z5, ,4032664776,4032665228,info@vipintcorp.com, ,VIP INTERNATIONAL,PGY
3326,200,1,ATTRACTIONS,Susan Stephen,WEST EDMONTON MALL,8882-170 St,Suite 2472,Edmonton,AB,T5T 4M2, ,7804445200,7804445223,sstephen@westedmontonmall.com,http://www.westedmontonmall.com, ,PGY
3336,500,1,TOUR OPERATORS/WHOLESALES,Frank Tovey,WESTERN VACATIONS,729 Johnson St, ,Victoria,BC,V8W 1M8, ,2503826160,2503825077,res@westernvacations.com, , ,ACTANEWP
3337,350,1,HOTEL REPS & CHAINS IN CANADA,Mary Ann Ferguson,WESTMARK KLONDIKE INN,2nd & Wood Sts,PO Box 4250,Whitehorse,YT,Y1A 3T3, ,8673939700,8676682789,mferguson@yukon.net,http://www.westmarkhotels.com, , 
3349,450,1,RAILROADS,Tina Cyr,WHITE PASS & YUKON ROUTE RAILROAD,PO Box 435, ,Skagway,AK,99840,USA,9079832217,9079832734,info@whitepass.net, , ,PGY
3364,300,1,CRUISE LINES,Mary Schimmelman,WINDSTAR CRUISES,Public Relations,300 Elliott Ave W,Seattle,WA,98119,USA,2062813535,2062863229, ,http://www.windstarcruises.com, ,PGY
3376,100,1,AIRLINE CONSOLIDATORS,Paul Kalmykow,WORLD AIR TOURS,87 Sheppard Ave W,2nd Fl,Toronto (North York),ON,M2N 1M4, ,4162500585,4162500671, , , ,PGY
3376,500,1,TOUR OPERATORS/WHOLESALES,Paul Kalmykow,WORLD AIR TOURS,87 Sheppard Ave W,2nd Fl,Toronto (North York),ON,M2N 1M4, ,4162500585,4162500671, , , ,PGY
3384,500,1,TOUR OPERATORS/WHOLESALES,Nancy Jackson,WORLDWIDE QUEST INTERNATIONAL,1170 Sheppard Ave W,Suite 45,Toronto,ON,M3K 2A3, ,4162213000,4166338667,travel@worldwidequest.com, , ,PGY
3511,150,1,AIRLINES,Corali C. Carrigan,AEROLINEAS ARGENTINAS,2020 University St,Suite 1300,Montreal,PQ,H3A 2A5, ,5142821078,5142822013,arcanada@aeroargentinas.com, , ,ACTAPGY
3549,150,1,AIRLINES,Carol Grandin,AIR CANADA,5100 de Maisonneuve Blvd W, ,Montreal,PQ,H4A 3T2, ,5142057341,5142057326, ,http://www.aircanada.ca/contact/, ,ACTAPGY
3550,150,1,AIRLINES,Kevin Kalbfleisch,AIR TRANSAT,5915 Airport Rd,Suite 1000,Mississauga,ON,L4V 1T1, ,9054058522,9054058520, , , ,ACTAPGY
3551,150,1,AIRLINES,Maria-Christina Ferreir,AVIANCA,1 St. Clair Ave W,Suite 1102,Toronto,ON,M4V 1K6, ,4169698817,4169699926, , , ,PGY
